u,e,k,min,threshold,value,Topic Recall,Class Entropy,Cluster Entropy,Total Entropy,Mean_Newsworthiness,NumberOfEvents
8,10,15,4,4,4,0.5554,1.0019,1.0378,1.0199,54.50,1155
8,10,15,4,6,5,0.5473,1.1469,0.8755,1.0112,52.81,1158
8,10,15,4,10,10,0.5205,0.9084,1.1475,1.0280,53.06,1119
8,10,15,4,15,1,0.4834,1.1298,1.0617,1.0957,48.59,1085
8,10,15,5,3,1,0.5393,1.1562,0.8665,1.0114,54.51,1145
8,10,15,5,7,3,0.5555,0.9784,1.0592,1.0188,55.71,1158
8,10,15,6,3,2,0.5268,1.1876,0.8616,1.0246,52.27,1147
8,10,15,6,5,5,0.5441,1.1920,0.8428,1.0174,52.24,1157
8,10,15,6,7,1,0.5280,1.0832,0.9676,1.0254,50.32,1151
8,10,15,6,10,1,0.5437,0.8174,1.2103,1.0138,51.99,1137
8,10,15,6,15,10,0.4682,1.0104,1.2075,1.1090,47.92,1070
8,10,15,8,4,3,0.5432,0.9750,1.0983,1.0367,51.76,1144
8,10,15,8,7,1,0.5299,1.1170,0.9975,1.0573,53.80,1141
8,10,15,8,10,4,0.5241,1.1475,0.9210,1.0342,53.30,1134
8,10,20,1,3,2,0.4064,1.1313,1.2964,1.2138,46.16,988
8,10,20,1,7,1,0.4062,1.0915,1.2999,1.1957,43.54,990
8,10,20,1,7,4,0.4193,1.3259,1.0466,1.1862,43.49,995
8,10,20,1,10,3,0.3970,1.1232,1.2355,1.1794,44.05,986
8,10,20,1,15,5,0.3826,1.2604,1.2092,1.2348,43.40,952
8,10,20,2,4,10,0.4055,1.2948,1.0422,1.1685,45.51,982
8,10,20,2,10,10,0.4024,1.2384,1.1100,1.1742,43.11,976
8,10,20,3,7,3,0.4074,1.2254,1.1234,1.1744,42.60,1004
8,10,20,3,7,4,0.4117,1.1016,1.3025,1.2021,43.94,1004
8,10,20,4,5,2,0.4075,1.1837,1.1669,1.1753,44.04,1005
8,10,20,4,10,3,0.3991,1.1218,1.3081,1.2150,45.08,997
8,10,20,4,10,4,0.4187,1.1627,1.1911,1.1769,44.95,998
8,10,20,4,15,5,0.3894,1.2649,1.1549,1.2099,42.50,962
8,10,20,5,3,5,0.4237,1.2518,1.1168,1.1843,44.70,1002
8,10,20,6,6,2,0.4178,1.1397,1.2394,1.1895,46.83,1005
8,10,20,6,10,5,0.4228,1.0488,1.2705,1.1597,45.43,997
8,10,20,6,15,10,0.3783,1.0230,1.3834,1.2032,42.33,948
8,10,20,8,4,3,0.4180,1.3228,1.0293,1.1761,43.01,998
8,20,3,1,3,3,0.4425,0.9908,1.3471,1.1690,44.85,1048
8,20,3,1,10,5,0.4482,1.1020,1.1426,1.1223,45.94,1044
8,20,3,1,15,10,0.3998,1.2776,1.1235,1.2005,45.45,988
8,20,3,2,10,5,0.4536,1.0371,1.2151,1.1261,47.98,1050
8,20,3,2,15,4,0.4271,1.0219,1.2712,1.1466,44.10,1010
8,20,3,3,5,10,0.4549,1.1850,1.0933,1.1392,46.91,1046
8,20,4,1,5,3,0.4701,0.9552,1.2319,1.0935,49.48,1060
8,20,4,1,7,1,0.4523,0.9807,1.2637,1.1222,47.04,1055
8,20,4,2,10,5,0.4460,1.1838,1.0944,1.1391,46.48,1056
8,20,4,3,5,1,0.4578,1.3410,0.9561,1.1485,45.53,1067
8,20,4,3,6,10,0.4561,0.9505,1.2681,1.1093,46.37,1053
8,20,4,3,7,5,0.4867,1.0040,1.1319,1.0679,49.92,1071
8,20,4,4,4,5,0.4757,1.0405,1.1252,1.0829,48.12,1072
8,20,4,4,7,5,0.4674,0.9564,1.2544,1.1054,49.44,1074
8,20,5,1,3,4,0.4632,1.2735,0.9350,1.1042,46.81,1058
8,20,5,1,5,2,0.4495,1.2749,1.0157,1.1453,46.93,1062
8,20,5,1,6,1,0.4598,1.1100,1.1467,1.1284,47.37,1060
8,20,5,1,6,10,0.4459,1.1459,1.1122,1.1291,47.70,1045
8,20,5,1,7,4,0.4770,0.9877,1.2657,1.1267,50.25,1064
8,20,5,2,3,4,0.4744,0.9292,1.2610,1.0951,46.77,1065
8,20,5,2,5,4,0.4647,1.1526,1.0924,1.1225,49.95,1071
8,20,5,2,7,3,0.4666,0.9429,1.2451,1.0940,47.66,1070
8,20,5,4,5,2,0.4752,0.9025,1.2884,1.0955,47.86,1076
8,20,5,4,6,2,0.4754,1.0390,1.2117,1.1253,46.76,1077
8,20,5,4,7,10,0.4660,0.9310,1.3235,1.1273,45.95,1058
8,20,6,1,3,1,0.4587,0.9757,1.2990,1.1374,50.06,1055
8,20,6,1,4,10,0.4539,1.2064,1.0965,1.1515,47.09,1044
8,20,6,1,7,10,0.4409,1.1439,1.1260,1.1349,47.07,1046
8,20,6,1,10,3,0.4648,0.9485,1.3041,1.1263,45.75,1054
8,20,6,1,15,10,0.4111,1.3812,1.0113,1.1963,43.56,997
8,20,6,2,4,10,0.4526,1.2272,1.0428,1.1350,46.57,1050
8,20,6,2,5,1,0.4764,1.0050,1.2319,1.1184,48.56,1067
8,20,6,2,10,3,0.4769,1.2162,0.9645,1.0903,49.06,1061
8,20,6,3,10,2,0.4600,1.0601,1.2383,1.1492,49.90,1064
8,20,6,5,5,4,0.4821,1.0845,1.1510,1.1178,47.76,1081
8,20,6,5,10,1,0.4730,0.9867,1.2484,1.1176,47.46,1065
8,20,6,6,5,5,0.4863,0.9168,1.2802,1.0985,49.66,1079
8,20,10,1,4,5,0.4488,0.9807,1.3184,1.1495,47.82,1043
8,20,10,1,6,1,0.4631,1.0613,1.1861,1.1237,48.59,1042
8,20,10,1,15,5,0.4105,1.3825,0.9947,1.1886,42.91,996
8,20,10,2,15,10,0.3988,1.2734,1.1592,1.2163,44.30,986
8,20,10,3,4,1,0.4602,1.3229,0.9602,1.1416,49.68,1050
8,20,10,3,6,10,0.4483,0.9469,1.3029,1.1249,46.47,1038
8,20,10,4,3,1,0.4402,1.0131,1.2601,1.1366,48.32,1049
8,20,10,4,10,3,0.4646,0.9674,1.3132,1.1403,47.33,1049
8,20,10,4,15,10,0.4116,1.2641,1.1238,1.1940,44.43,992
8,20,10,5,4,5,0.4499,1.2601,1.0561,1.1581,46.83,1058
8,20,10,5,15,1,0.4158,1.0141,1.3227,1.1684,42.74,1006
8,20,10,6,3,10,0.4333,1.3158,1.0346,1.1752,46.38,1035
8,20,10,6,6,10,0.4415,1.1199,1.1922,1.1560,45.61,1041
8,20,10,6,7,2,0.4526,1.1481,1.1179,1.1330,46.51,1058
8,20,10,6,15,4,0.4266,1.3559,0.9669,1.1614,48.11,1009
8,20,10,8,5,10,0.4454,1.0338,1.2352,1.1345,44.61,1033
8,20,10,8,7,3,0.4505,0.9743,1.2900,1.1322,45.70,1052
8,20,15,1,3,5,0.3782,1.1324,1.3196,1.2260,40.49,972
8,20,15,1,6,5,0.3948,1.2334,1.1446,1.1890,45.26,977
8,20,15,2,4,3,0.3841,1.3765,1.0745,1.2255,44.25,980
8,20,15,2,15,3,0.3686,1.1616,1.2604,1.2110,41.54,940
8,20,15,3,6,1,0.3915,1.1578,1.2780,1.2179,46.03,982
8,20,15,3,10,5,0.3958,1.0902,1.3014,1.1958,45.70,977
8,20,15,4,3,2,0.3947,1.1497,1.2752,1.2125,42.53,982
8,20,15,4,3,5,0.4060,1.1621,1.2353,1.1987,43.21,983
8,20,15,4,4,2,0.3891,1.0260,1.3874,1.2067,42.25,984
8,20,15,4,6,10,0.3961,1.3381,1.0442,1.1912,44.93,973
8,20,15,4,10,5,0.4021,1.3738,0.9810,1.1774,42.14,979
8,20,15,5,3,2,0.3952,1.1847,1.2484,1.2165,42.47,982
8,20,15,6,3,5,0.3971,1.1885,1.1910,1.1897,42.40,983
8,20,15,8,4,10,0.3772,1.1461,1.3197,1.2329,44.86,965
8,20,15,8,6,10,0.3910,1.0568,1.3330,1.1949,42.18,967
8,20,15,8,7,3,0.4025,1.1631,1.2162,1.1897,42.40,981
8,20,20,1,10,3,0.3258,1.2685,1.2676,1.2681,40.50,874
8,20,20,1,15,1,0.3046,1.3965,1.2059,1.3012,40.19,847
8,20,20,2,10,1,0.3073,1.4297,1.1125,1.2711,39.45,876
8,20,20,3,10,2,0.3194,1.3318,1.2145,1.2731,40.50,880
8,20,20,3,10,3,0.3250,1.3177,1.2358,1.2767,37.92,881
8,20,20,4,4,3,0.3259,1.2847,1.3060,1.2954,41.51,888
8,20,20,4,4,4,0.3196,1.1220,1.4423,1.2822,40.82,888
8,20,20,4,5,2,0.3221,1.3426,1.1870,1.2648,40.70,888
8,20,20,4,10,5,0.3351,1.3888,1.1800,1.2844,40.70,883
8,20,20,5,6,4,0.3279,1.2363,1.3589,1.2976,39.12,890
8,20,20,5,15,5,0.3000,1.3890,1.2505,1.3198,36.28,858
8,20,20,6,4,10,0.3175,1.2030,1.3664,1.2847,40.85,876
8,20,20,8,6,3,0.3217,1.2639,1.3461,1.3050,37.58,885
9,2,3,1,3,4,0.6325,0.6788,1.0712,0.8750,56.44,1282
9,2,3,1,7,3,0.6533,1.0443,0.7108,0.8775,58.54,1293
9,2,3,2,15,2,0.5672,0.8410,1.0939,0.9674,53.69,1200
9,2,3,3,10,5,0.6519,0.8849,0.8750,0.8799,58.83,1296
9,2,4,1,6,1,0.6428,0.9483,0.7994,0.8738,61.22,1299
9,2,4,1,7,4,0.6586,0.8260,0.9250,0.8755,58.31,1309
9,2,4,1,10,3,0.6196,0.8767,0.9377,0.9072,60.06,1284
9,2,4,2,15,5,0.5701,0.9383,1.0023,0.9703,54.59,1213
9,2,4,3,4,4,0.6639,0.7484,0.9577,0.8531,63.34,1333
9,2,4,3,6,4,0.6917,0.9737,0.6742,0.8240,62.06,1341
9,2,4,3,7,1,0.6511,0.7031,1.0159,0.8595,61.74,1326
9,2,4,4,4,4,0.6942,0.9313,0.7158,0.8235,64.19,1342
9,2,4,4,4,10,0.6496,0.7725,0.9953,0.8839,57.81,1292
9,2,5,1,6,3,0.6669,0.7843,0.8597,0.8220,60.10,1319
9,2,5,1,10,10,0.6123,0.8902,0.9751,0.9327,59.86,1252
9,2,5,3,5,2,0.6718,0.6975,0.9462,0.8218,63.21,1344
9,2,5,3,7,1,0.6638,0.7645,0.9467,0.8556,61.95,1336
9,2,5,4,3,2,0.6736,1.0578,0.6630,0.8604,62.78,1336
9,2,5,4,4,3,0.6756,0.7235,0.9548,0.8392,59.28,1351
9,2,5,4,6,10,0.6416,0.9799,0.7906,0.8853,57.92,1307
9,2,5,5,3,3,0.7039,0.7465,0.8468,0.7966,62.21,1344
9,2,5,5,3,5,0.6911,0.6916,0.8896,0.7906,64.09,1344
9,2,5,5,6,3,0.6893,0.9220,0.7251,0.8235,60.41,1362
9,2,5,5,6,4,0.7142,0.8984,0.6723,0.7854,65.58,1364
9,2,6,1,5,2,0.6539,0.7214,1.0543,0.8879,59.19,1316
9,2,6,1,5,4,0.6705,0.9082,0.7563,0.8322,63.23,1321
9,2,6,1,10,5,0.6566,0.9869,0.7328,0.8598,60.33,1295
9,2,6,2,6,4,0.6763,0.7475,0.8848,0.8161,61.55,1342
9,2,6,2,6,10,0.6523,0.6905,1.0806,0.8855,60.69,1292
9,2,6,3,4,3,0.6848,0.8715,0.7429,0.8072,64.29,1346
9,2,6,3,4,5,0.6780,1.0201,0.6715,0.8458,62.23,1346
9,2,6,5,4,3,0.7115,0.6935,0.8869,0.7902,65.18,1358
9,2,6,5,6,1,0.6874,0.9480,0.6791,0.8136,61.70,1353
9,2,6,5,6,3,0.6951,0.8024,0.7882,0.7953,62.69,1367
9,2,6,5,10,2,0.6804,0.8482,0.7805,0.8144,60.34,1329
9,2,6,6,7,1,0.6895,0.5959,0.9840,0.7900,61.41,1348
9,2,10,1,10,10,0.5784,0.9763,0.9372,0.9567,56.27,1219
9,2,10,2,3,4,0.6344,0.7420,1.0310,0.8865,60.14,1278
9,2,10,3,4,1,0.6211,1.0262,0.7582,0.8922,60.53,1285
9,2,10,3,4,2,0.6542,0.8773,0.8798,0.8785,62.08,1291
9,2,10,3,5,3,0.6620,0.7787,0.9550,0.8668,63.33,1300
9,2,10,3,15,5,0.5622,1.0424,0.9862,1.0143,52.69,1197
9,2,10,5,5,1,0.6415,0.7033,1.0604,0.8818,61.01,1298
9,2,10,6,6,5,0.6380,0.8280,0.9402,0.8841,59.24,1308
9,2,10,6,7,5,0.6474,0.8842,0.8436,0.8639,57.44,1307
9,2,10,6,10,4,0.6343,0.8892,0.9260,0.9076,59.31,1284
9,2,10,8,3,2,0.6300,1.0501,0.7560,0.9030,59.95,1273
9,2,10,8,7,1,0.6291,1.0452,0.7629,0.9040,59.49,1279
9,2,10,8,15,1,0.5546,1.0966,0.9606,1.0286,51.51,1183
9,2,15,1,4,2,0.5185,0.9775,1.1472,1.0623,48.98,1139
9,2,15,1,4,3,0.5179,0.8731,1.2276,1.0504,49.16,1142
9,2,15,1,6,2,0.5084,1.1236,1.0396,1.0816,53.11,1143
9,2,15,1,7,5,0.5207,1.0639,1.0157,1.0398,52.23,1144
9,2,15,1,15,4,0.4658,1.1247,1.1268,1.1257,47.69,1080
9,2,15,2,3,2,0.5215,1.2154,0.8590,1.0372,52.49,1144
9,2,15,2,6,2,0.5350,1.1909,0.8760,1.0334,54.22,1152
9,2,15,2,15,1,0.4761,1.1708,1.0327,1.1017,49.08,1082
9,2,15,3,5,1,0.5418,1.0049,0.9901,0.9975,54.58,1154
9,2,15,3,7,4,0.5379,1.2047,0.8341,1.0194,53.95,1160
9,2,15,5,3,2,0.5229,0.9990,1.0832,1.0411,53.53,1155
9,2,15,5,5,4,0.5516,0.9865,0.9807,0.9836,54.73,1166
9,2,15,5,7,10,0.5047,0.9848,1.1937,1.0893,52.39,1139
9,2,15,5,15,2,0.4845,1.0183,1.1677,1.0930,50.50,1095
9,2,15,6,15,5,0.4787,1.0871,1.0691,1.0781,47.26,1095
9,2,15,8,10,1,0.4973,0.9884,1.1520,1.0702,48.52,1134
9,2,20,1,3,1,0.4025,1.2994,1.1281,1.2137,43.88,990
9,2,20,1,5,5,0.3930,1.0836,1.3673,1.2255,44.74,998
9,2,20,1,10,3,0.3932,1.2682,1.1820,1.2251,41.80,990
9,2,20,1,10,4,0.3988,1.1867,1.2405,1.2136,42.05,990
9,2,20,2,4,5,0.3932,1.1503,1.2630,1.2066,45.44,1002
9,2,20,3,3,3,0.3931,1.3986,1.0423,1.2205,45.95,1003
9,2,20,3,4,4,0.3978,1.3619,1.0587,1.2103,42.93,1007
9,2,20,3,5,10,0.3998,1.2933,1.1344,1.2139,44.08,992
9,2,20,4,5,10,0.3840,1.2573,1.1353,1.1963,42.00,994
9,2,20,4,7,10,0.3938,1.0679,1.3822,1.2250,43.79,994
9,2,20,5,5,4,0.4118,1.0553,1.3192,1.1873,42.98,1012
9,2,20,5,6,10,0.3855,1.0055,1.3875,1.1965,44.63,996
9,2,20,5,15,3,0.3789,1.2972,1.1244,1.2108,44.92,967
9,2,20,6,4,5,0.4109,1.0492,1.3671,1.2082,46.59,1009
9,2,20,6,5,1,0.3963,1.3155,1.1173,1.2164,43.35,1007
9,2,20,6,6,4,0.4192,1.0777,1.2435,1.1606,47.09,1011
9,2,20,8,3,5,0.4055,1.1028,1.2914,1.1971,43.93,999
9,2,20,8,4,1,0.3903,1.2118,1.1800,1.1959,43.00,998
9,2,20,8,6,1,0.4025,1.1597,1.1907,1.1752,43.27,1001
9,2,20,8,6,10,0.3916,1.0807,1.3009,1.1908,43.38,988
9,2,20,8,10,4,0.3953,1.0506,1.3770,1.2138,46.27,996
9,3,3,1,5,10,0.6149,0.9733,0.8321,0.9027,58.05,1261
9,3,3,2,4,1,0.6582,0.8686,0.8129,0.8408,62.30,1303
9,3,3,2,4,4,0.6767,0.7969,0.8359,0.8164,60.92,1315
9,3,3,2,10,4,0.6468,0.9736,0.7969,0.8852,58.05,1296
9,3,3,2,10,10,0.6269,1.0491,0.7223,0.8857,60.67,1254
9,3,3,2,15,3,0.5609,0.7888,1.1538,0.9713,55.27,1209
9,3,3,3,6,2,0.6841,0.8764,0.7397,0.8081,62.20,1329
9,3,3,3,15,10,0.5643,1.1339,0.8624,0.9981,53.77,1187
9,3,4,1,3,1,0.6415,1.0403,0.7434,0.8918,60.55,1294
9,3,4,1,5,1,0.6579,0.7718,0.9603,0.8661,62.96,1307
9,3,4,1,6,5,0.6513,0.8565,0.8364,0.8464,62.34,1320
9,3,4,2,10,1,0.6335,1.1095,0.7207,0.9151,59.52,1298
9,3,5,1,6,2,0.6659,0.6314,1.0208,0.8261,61.48,1325
9,3,5,1,10,5,0.6513,0.9838,0.7651,0.8745,60.62,1302
9,3,5,1,15,5,0.5954,0.8594,1.0693,0.9643,55.23,1214
9,3,5,2,10,2,0.6569,0.7911,0.9341,0.8626,59.55,1314
9,3,5,3,4,3,0.7127,0.8863,0.6701,0.7782,64.79,1355
9,3,5,3,4,10,0.6470,0.7036,1.0005,0.8520,61.48,1303
9,3,5,3,6,2,0.7031,0.6833,0.9218,0.8025,63.60,1358
9,3,5,3,6,3,0.6924,0.7253,0.8444,0.7849,64.48,1363
9,3,5,4,3,5,0.6792,0.7233,0.9484,0.8359,61.84,1353
9,3,5,4,5,4,0.7114,0.8391,0.7036,0.7714,62.17,1373
9,3,5,4,7,2,0.7059,0.9596,0.6197,0.7897,63.03,1365
9,3,5,4,15,2,0.5947,0.7850,1.1354,0.9602,56.75,1237
9,3,5,5,7,1,0.7078,0.8049,0.7939,0.7994,64.01,1359
9,3,5,5,15,3,0.5932,1.0390,0.8464,0.9427,55.24,1241
9,3,6,1,4,3,0.6680,0.9032,0.7600,0.8316,59.50,1325
9,3,6,1,4,5,0.6550,0.6747,1.0275,0.8511,58.64,1325
9,3,6,1,7,10,0.6346,0.8107,1.0019,0.9063,58.99,1284
9,3,6,2,10,10,0.6179,0.7417,1.1286,0.9352,56.68,1277
9,3,6,3,7,5,0.6869,0.6908,0.8986,0.7947,60.24,1365
9,3,6,4,3,1,0.6936,0.6022,0.9633,0.7827,61.09,1344
9,3,6,4,3,4,0.6905,0.7687,0.8199,0.7943,61.43,1359
9,3,6,4,4,1,0.6778,0.9170,0.7514,0.8342,60.31,1354
9,3,6,5,5,5,0.6961,0.8861,0.7677,0.8269,61.86,1378
9,3,6,6,10,10,0.6373,1.0554,0.6797,0.8675,61.41,1293
9,3,10,1,5,4,0.6172,0.8690,0.9890,0.9290,58.12,1284
9,3,10,2,3,5,0.6323,0.8855,0.8936,0.8895,58.57,1286
9,3,10,2,4,2,0.6538,1.0458,0.6482,0.8470,58.02,1290
9,3,10,2,5,3,0.6375,1.0439,0.7763,0.9101,60.76,1298
9,3,10,3,6,3,0.6437,1.0749,0.6851,0.8800,60.46,1311
9,3,10,4,5,3,0.6769,0.6491,1.0212,0.8351,62.37,1317
9,3,10,4,7,4,0.6771,0.6929,0.9340,0.8134,59.49,1318
9,3,10,4,10,4,0.6354,0.8323,0.9070,0.8697,59.47,1293
9,3,10,6,6,5,0.6693,0.9486,0.7809,0.8647,61.44,1319
9,3,10,8,10,2,0.6097,1.0116,0.8551,0.9334,59.36,1272
9,3,15,1,3,2,0.5179,1.2034,0.8944,1.0489,53.28,1140
9,3,15,1,3,10,0.5049,1.1207,1.0418,1.0812,51.50,1118
9,3,15,1,5,2,0.5146,0.9460,1.1773,1.0616,52.55,1147
9,3,15,2,5,3,0.5223,1.1500,0.8961,1.0231,53.34,1159
9,3,15,3,3,4,0.5127,0.8675,1.2128,1.0401,49.29,1158
9,3,15,3,4,10,0.5094,1.0666,1.0880,1.0773,51.34,1137
9,3,15,3,6,5,0.5305,1.1951,0.9011,1.0481,52.16,1166
9,3,15,5,6,3,0.5519,0.8676,1.1331,1.0003,54.70,1172
9,3,15,6,3,3,0.5432,0.9522,1.0814,1.0168,55.31,1162
9,3,15,6,5,5,0.5461,0.9651,1.0586,1.0119,53.54,1169
9,3,15,6,6,4,0.5418,0.9240,1.0779,1.0010,53.44,1171
9,3,15,6,15,1,0.4718,1.0591,1.1238,1.0915,50.07,1095
9,3,15,8,3,5,0.5381,0.9057,1.1475,1.0266,52.33,1151
9,3,15,8,7,4,0.5233,1.1837,0.8668,1.0252,50.43,1159
9,3,20,1,3,3,0.3948,1.2053,1.1686,1.1870,45.37,997
9,3,20,1,4,2,0.3984,1.2192,1.1972,1.2082,43.44,998
9,3,20,1,4,10,0.3790,1.0978,1.3723,1.2350,44.13,984
9,3,20,1,6,4,0.3974,1.2540,1.1089,1.1814,46.14,1003
9,3,20,2,6,1,0.4185,1.2876,1.0763,1.1819,45.69,1004
9,3,20,2,7,2,0.3974,1.2096,1.1765,1.1930,41.68,1006
9,3,20,2,10,3,0.4002,1.1228,1.2243,1.1735,42.38,999
9,3,20,2,15,5,0.3856,1.1489,1.2353,1.1921,41.97,963
9,3,20,3,5,1,0.4029,1.3092,1.0790,1.1941,45.27,1008
9,3,20,3,7,1,0.4204,1.2813,1.0414,1.1614,46.10,1008
9,3,20,3,15,1,0.3586,1.0713,1.4201,1.2457,40.56,964
9,3,20,4,10,10,0.3863,1.3523,1.0577,1.2050,42.85,989
9,3,20,5,4,4,0.4072,1.2679,1.0684,1.1681,44.96,1013
9,3,20,6,10,10,0.4009,1.2575,1.1760,1.2168,43.10,989
9,3,20,8,3,4,0.3933,1.1295,1.2747,1.2021,42.51,1003
9,5,3,1,4,3,0.6566,1.0437,0.6527,0.8482,58.24,1306
9,5,3,1,15,2,0.5565,0.8495,1.1708,1.0101,51.67,1201
9,5,3,2,4,5,0.6742,0.6515,1.0208,0.8361,62.75,1322
9,5,3,2,6,5,0.6660,0.6934,0.9772,0.8353,61.65,1330
9,5,3,2,10,2,0.6498,0.8557,0.8741,0.8649,58.60,1298
9,5,3,2,15,3,0.5860,1.0421,0.8514,0.9467,54.95,1215
9,5,3,3,4,1,0.6570,0.7889,0.8975,0.8432,61.81,1324
9,5,3,3,5,1,0.6597,0.6803,1.0071,0.8437,58.65,1329
9,5,3,3,6,2,0.6822,0.8046,0.8325,0.8186,61.18,1338
9,5,3,3,10,1,0.6396,0.7488,1.0059,0.8773,57.70,1303
9,5,4,1,5,1,0.6605,0.8354,0.9183,0.8769,59.21,1315
9,5,4,1,5,3,0.6710,0.9237,0.7656,0.8447,62.71,1326
9,5,4,1,10,3,0.6601,0.8823,0.8183,0.8503,61.81,1301
9,5,4,2,4,3,0.6912,0.7637,0.8964,0.8301,60.44,1339
9,5,4,2,4,4,0.6786,0.8746,0.7524,0.8135,64.09,1341
9,5,4,3,5,5,0.7122,0.9413,0.6088,0.7750,65.55,1360
9,5,4,3,6,10,0.6546,0.8697,0.8338,0.8517,58.17,1309
9,5,4,3,10,3,0.6651,0.9165,0.8078,0.8621,60.12,1330
9,5,4,3,15,3,0.5987,0.9422,0.9391,0.9407,57.71,1234
9,5,4,4,5,3,0.6907,0.7849,0.8386,0.8118,62.44,1369
9,5,4,4,7,10,0.6584,0.8641,0.8483,0.8562,62.07,1314
9,5,5,1,7,5,0.6809,0.9391,0.7347,0.8369,62.05,1337
9,5,5,2,6,4,0.7053,0.7913,0.7936,0.7925,65.48,1360
9,5,5,2,7,2,0.7015,0.8997,0.6765,0.7881,61.88,1351
9,5,5,3,3,5,0.6851,0.8245,0.8611,0.8428,64.60,1354
9,5,5,3,4,1,0.6934,0.7407,0.8344,0.7875,61.05,1351
9,5,5,3,15,5,0.5967,0.7659,1.1357,0.9508,58.18,1240
9,5,5,4,5,1,0.6955,0.9065,0.6919,0.7992,63.29,1367
9,5,5,4,6,4,0.7140,0.8881,0.6523,0.7702,63.15,1387
9,5,5,5,5,4,0.7135,0.9314,0.6271,0.7793,65.78,1388
9,5,5,5,7,4,0.7215,0.9195,0.5847,0.7521,66.42,1388
9,5,6,3,5,2,0.7071,0.6469,0.9013,0.7741,64.19,1371
9,5,6,3,5,5,0.6982,0.6387,0.9427,0.7907,62.14,1376
9,5,6,4,5,1,0.7288,0.7123,0.8399,0.7761,64.79,1371
9,5,6,4,5,5,0.7317,0.6113,0.9070,0.7591,65.44,1387
9,5,6,4,6,1,0.7095,0.9685,0.6283,0.7984,62.57,1373
9,5,6,4,15,3,0.6123,1.0270,0.8545,0.9407,59.75,1248
9,5,6,5,4,4,0.7262,0.9150,0.6050,0.7600,66.66,1385
9,5,6,5,7,5,0.7168,0.7626,0.7551,0.7588,62.99,1391
9,5,6,6,15,10,0.5758,0.9409,0.9984,0.9696,53.78,1214
9,5,10,1,5,4,0.6488,0.8152,0.8835,0.8493,59.17,1292
9,5,10,2,4,2,0.6480,0.9815,0.7795,0.8805,58.94,1297
9,5,10,2,15,2,0.5606,1.1785,0.8513,1.0149,51.93,1198
9,5,10,3,5,5,0.6734,0.7710,0.9003,0.8357,62.67,1318
9,5,10,3,6,5,0.6751,0.7351,0.9675,0.8513,60.12,1320
9,5,10,3,6,10,0.6130,0.9821,0.8608,0.9214,58.15,1275
9,5,10,3,10,3,0.6257,0.7235,1.0470,0.8853,56.88,1293
9,5,10,3,15,5,0.5724,1.1887,0.8141,1.0014,53.15,1208
9,5,10,4,5,4,0.6878,0.7233,0.8703,0.7968,63.82,1327
9,5,10,4,15,5,0.5678,1.0197,0.9743,0.9970,53.68,1213
9,5,10,5,7,5,0.6758,0.9169,0.7307,0.8238,61.39,1328
9,5,10,6,10,5,0.6561,0.9451,0.7707,0.8579,62.17,1300
9,5,15,1,5,2,0.5175,0.8809,1.2095,1.0452,53.51,1152
9,5,15,2,6,4,0.5340,0.8935,1.1737,1.0336,51.21,1165
9,5,15,2,7,5,0.5379,1.1846,0.8306,1.0076,51.43,1163
9,5,15,2,7,10,0.5149,0.9374,1.1952,1.0663,52.72,1138
9,5,15,2,15,1,0.4812,1.1539,1.0510,1.1024,49.03,1090
9,5,15,2,15,4,0.4745,1.3003,0.9061,1.1032,47.46,1096
9,5,15,4,5,10,0.5247,0.8739,1.1852,1.0296,51.37,1148
9,5,15,4,15,3,0.4806,1.1088,1.0768,1.0928,49.07,1104
9,5,15,5,5,10,0.5194,1.1484,0.9936,1.0710,52.94,1149
9,5,15,8,3,2,0.5153,0.9763,1.1724,1.0744,53.58,1153
9,5,15,8,3,10,0.5137,1.1194,1.0321,1.0758,51.55,1131
9,5,15,8,5,5,0.5444,1.2190,0.8627,1.0408,53.31,1163
9,5,15,8,10,5,0.5141,1.0117,1.1476,1.0797,49.65,1149
9,5,20,1,5,10,0.3952,1.2153,1.1454,1.1803,44.95,988
9,5,20,1,15,3,0.3737,1.2618,1.1772,1.2195,42.44,961
9,5,20,2,4,3,0.4105,1.1408,1.2327,1.1868,47.14,1008
9,5,20,2,6,4,0.4226,1.0269,1.3105,1.1687,43.56,1011
9,5,20,2,15,3,0.3801,1.0677,1.4008,1.2342,40.72,966
9,5,20,3,5,2,0.4093,1.2286,1.1077,1.1682,44.98,1013
9,5,20,4,5,3,0.4022,1.1551,1.2672,1.2111,44.21,1017
9,5,20,4,6,2,0.4175,1.2969,1.0640,1.1805,45.71,1016
9,5,20,6,4,2,0.4118,1.1797,1.2059,1.1928,44.34,1014
9,5,20,8,6,4,0.4018,1.3825,0.9902,1.1863,42.06,1011
9,5,20,8,10,2,0.4008,1.0535,1.3126,1.1830,45.86,1000
9,5,20,8,15,4,0.3738,1.1731,1.3032,1.2382,42.94,966
9,10,3,1,5,2,0.6355,0.9379,0.7983,0.8681,61.38,1262
9,10,3,1,10,3,0.5945,0.8466,1.0605,0.9536,56.24,1245
9,10,3,2,3,10,0.5886,0.9403,0.9652,0.9527,56.05,1231
9,10,3,2,5,2,0.6232,0.8097,0.9787,0.8942,57.40,1275
9,10,3,3,3,10,0.5959,1.1207,0.8151,0.9679,55.92,1240
9,10,3,3,15,4,0.5561,0.9547,1.0113,0.9830,54.97,1191
